customer_id,recency_days,transaction_count,amount,recency_score,frequency_score,monetary_score,rfm_score
12400,120,15,1538,4,5,5,455
13600,116,12,1203,4,4,4,444
36956,207,12,644,2,4,2,242
23658,146,11,837,3,4,3,343
8264,150,6,436,3,1,1,311
30400,164,9,868,3,2,3,323
2737,389,12,1286,1,4,5,145
32688,144,9,854,3,2,3,323
20652,71,16,1307,5,5,5,555
11045,147,8,759,3,2,2,322
29763,70,7,590,5,1,1,511
27169,128,12,1000,3,4,3,343
9282,128,11,1028,3,4,4,344
33176,137,12,1223,3,4,4,344
2267,177,14,1647,2,5,5,255
39539,405,9,701,1,2,2,122
9471,326,13,1560,1,5,5,155
29841,452,10,1037,1,3,4,134
20582,307,8,559,1,2,1,121
19565,247,12,910,2,4,3,243
14581,34,19,1934,5,5,5,555
16062,117,13,1298,4,5,5,455
5817,183,7,619,2,1,1,211
39524,392,8,634,1,2,1,121
9387,144,9,751,3,2,2,322
30912,73,12,1123,5,4,4,544
20771,204,10,989,2,3,3,233
25630,203,9,741,2,2,2,222
10571,153,8,880,3,2,3,323
11695,388,8,780,1,2,2,122
1774,514,9,699,1,2,2,122
13546,143,9,638,3,2,1,321
37658,107,11,1054,4,4,4,444
16596,213,10,860,2,3,3,233
28131,60,9,863,5,2,3,523
11301,512,9,681,1,2,2,122
20647,192,10,836,2,3,3,233
1336,162,12,1181,3,4,4,344
652,371,10,784,1,3,2,132
26076,430,4,340,1,1,1,111
32527,91,11,963,4,4,3,443
32310,409,12,1399,1,4,5,145
3490,124,11,1043,4,4,4,444
10801,152,8,665,3,2,2,322
5149,26,9,847,5,2,3,523
11215,74,11,873,5,4,3,543
5704,109,14,1633,4,5,5,455
39255,184,5,463,2,1,1,211
23160,115,7,576,4,1,1,411
11068,206,9,959,2,2,3,223
31964,141,9,826,3,2,2,322
27193,252,9,757,2,2,2,222
13957,157,8,1018,3,2,4,324
5459,74,11,892,5,4,3,543
7791,220,8,867,2,2,3,223
12666,86,10,1278,4,3,5,435
28154,99,12,1044,4,4,4,444
33287,350,5,306,1,1,1,111
7713,122,15,1616,4,5,5,455
10179,154,7,610,3,1,1,311
36234,380,8,495,1,2,1,121
27669,279,10,796,1,3,2,132
21464,210,8,919,2,2,3,223
39771,428,6,894,1,1,3,113
26725,74,11,1299,5,4,5,545
20184,203,8,685,2,2,2,222
29424,170,10,934,3,3,3,333
23027,125,10,1032,4,3,4,434
33518,275,10,908,1,3,3,133
36277,68,16,1378,5,5,5,555
4087,319,7,807,1,1,2,112
12701,71,9,644,5,2,2,522
31000,467,3,284,1,1,1,111
37212,62,9,997,5,2,3,523
2565,26,7,703,5,1,2,512
32680,115,9,804,4,2,2,422
8760,447,6,772,1,1,2,112
27260,85,11,427,4,4,1,441
68,52,10,831,5,3,3,533
21677,23,11,1182,5,4,4,544
15704,89,5,728,4,1,2,412
23912,219,13,1330,2,5,5,255
25469,118,12,962,4,4,3,443
34256,58,16,1425,5,5,5,555
31225,66,12,1303,5,4,5,545
8975,46,13,976,5,5,3,553
16289,113,7,782,4,1,2,412
20925,222,6,480,2,1,1,211
7288,85,5,650,4,1,2,412
23065,160,11,1139,3,4,4,344
2816,72,10,992,5,3,3,533
14436,327,6,1030,1,1,4,114
34071,12,11,711,5,4,2,542
18861,180,13,1017,2,5,4,254
4289,454,3,270,1,1,1,111
23095,322,13,1220,1,5,4,154
26482,327,9,681,1,2,2,122
25841,191,10,782,2,3,2,232
7551,514,8,766,1,2,2,122
15184,148,13,1236,3,5,5,355
5849,174,18,1669,3,5,5,355
22323,117,8,741,4,2,2,422
35059,276,14,1361,1,5,5,155
38984,330,12,969,1,4,3,143
14967,187,12,969,2,4,3,243
2755,197,7,748,2,1,2,212
4303,127,8,634,3,2,1,321
27323,66,16,1396,5,5,5,555
21527,77,6,666,4,1,2,412
17103,122,14,1366,4,5,5,455
6089,226,13,1307,2,5,5,255
27273,26,11,1427,5,4,5,545
27592,44,11,1234,5,4,5,545
39790,77,6,370,4,1,1,411
29888,14,11,1028,5,4,4,544
3272,95,10,649,4,3,2,432
29525,137,9,927,3,2,3,323
26726,149,7,836,3,1,3,313
29732,173,9,874,3,2,3,323
21759,184,7,466,2,1,1,211
4620,315,4,329,1,1,1,111
35620,74,7,633,5,1,1,511
33136,182,10,1022,2,3,4,234
29847,108,4,486,4,1,1,411
38726,125,8,865,4,2,3,423
26178,176,7,983,3,1,3,313
18174,309,6,710,1,1,2,112
8995,51,12,1249,5,4,5,545
29704,106,17,1804,4,5,5,455
14376,162,6,701,3,1,2,312
31782,100,12,1107,4,4,4,444
19949,36,7,818,5,1,2,512
34316,106,10,905,4,3,3,433
14708,175,13,1062,3,5,4,354
5543,164,7,553,3,1,1,311
25550,157,10,959,3,3,3,333
9162,207,13,1162,2,5,4,254
36373,487,6,609,1,1,1,111
2691,119,5,512,4,1,1,411
28742,69,12,1244,5,4,5,545
39749,224,11,895,2,4,3,243
34923,328,10,1164,1,3,4,134
8387,153,12,1042,3,4,4,344
15,410,8,631,1,2,1,121
22577,206,14,1473,2,5,5,255
39730,180,13,1564,2,5,5,255
3234,107,8,860,4,2,3,423
31485,347,8,1016,1,2,4,124
38114,141,11,941,3,4,3,343
15418,129,17,1736,3,5,5,355
25791,237,7,640,2,1,1,211
33187,92,12,1416,4,4,5,445
1960,211,8,660,2,2,2,222
4356,493,5,474,1,1,1,111
35780,401,4,180,1,1,1,111
21221,21,7,580,5,1,1,511
36183,96,9,949,4,2,3,423
30092,126,14,1288,3,5,5,355
34997,237,7,612,2,1,1,211
8593,215,13,1375,2,5,5,255
12964,135,14,1363,3,5,5,355
285,101,15,1500,4,5,5,455
17127,147,7,529,3,1,1,311
4671,234,10,676,2,3,2,232
30833,174,10,832,3,3,3,333
37580,233,5,461,2,1,1,211
13787,17,11,1166,5,4,4,544
26313,28,9,891,5,2,3,523
24681,111,7,707,4,1,2,412
7794,151,13,1033,3,5,4,354
35469,75,13,1339,5,5,5,555
2719,97,13,1321,4,5,5,455
33791,245,12,1299,2,4,5,245
22100,93,13,1449,4,5,5,455
9723,69,8,771,5,2,2,522
14981,60,14,1266,5,5,5,555
24048,20,10,902,5,3,3,533
2046,33,12,1327,5,4,5,545
24168,218,17,1349,2,5,5,255
25123,321,4,645,1,1,2,112
39128,124,12,1070,4,4,4,444
37171,69,10,786,5,3,2,532
937,149,10,664,3,3,2,332
31719,417,6,614,1,1,1,111
39345,253,5,576,2,1,1,211
17271,154,12,1254,3,4,5,345
22305,280,7,683,1,1,2,112
3563,131,3,334,3,1,1,311
4489,97,11,1144,4,4,4,444
845,90,8,820,4,2,2,422
28476,239,11,1003,2,4,4,244
32284,310,10,1282,1,3,5,135
24117,139,11,936,3,4,3,343
17761,509,11,1140,1,4,4,144
20124,522,7,503,1,1,1,111
33847,370,10,842,1,3,3,133
36344,69,10,883,5,3,3,533
2289,184,8,588,2,2,1,221
33149,166,13,1266,3,5,5,355
16274,180,13,1158,2,5,4,254
14594,58,10,1263,5,3,5,535
20389,264,7,956,2,1,3,213
15373,154,12,1231,3,4,5,345
4245,191,10,838,2,3,3,233
38506,133,11,1285,3,4,5,345
35224,122,5,292,4,1,1,411
31043,56,9,980,5,2,3,523
38634,359,4,478,1,1,1,111
5688,500,2,91,1,1,1,111
10162,489,9,886,1,2,3,123
19029,164,7,618,3,1,1,311
10988,159,6,536,3,1,1,311
18439,52,13,1002,5,5,3,553
18295,103,5,499,4,1,1,411
20132,145,13,1031,3,5,4,354
18241,199,9,632,2,2,1,221
21168,376,8,706,1,2,2,122
19973,66,6,405,5,1,1,511
3048,38,11,1041,5,4,4,544
5349,255,9,776,2,2,2,222
35000,178,12,1101,2,4,4,244
25712,163,20,1573,3,5,5,355
30233,163,15,1505,3,5,5,355
4969,254,5,559,2,1,1,211
1457,24,15,1682,5,5,5,555
6017,169,15,1548,3,5,5,355
18962,176,8,753,3,2,2,322
3766,90,13,1168,4,5,4,454
882,264,4,216,2,1,1,211
33866,193,8,548,2,2,1,221
11047,64,6,560,5,1,1,511
5489,73,12,781,5,4,2,542
20734,322,10,925,1,3,3,133
28503,269,12,1054,1,4,4,144
24225,179,13,1441,2,5,5,255
7023,241,8,861,2,2,3,223
25865,176,6,442,3,1,1,311
22321,432,12,1117,1,4,4,144
30947,70,8,837,5,2,3,523
8386,104,13,1019,4,5,4,454
4953,96,10,851,4,3,3,433
35798,6,18,1444,5,5,5,555
3317,71,10,1067,5,3,4,534
3735,96,17,1401,4,5,5,455
27887,346,6,554,1,1,1,111
32,175,12,1046,3,4,4,344
7275,164,10,1170,3,3,4,334
26125,170,14,1635,3,5,5,355
27086,84,12,938,4,4,3,443
23527,231,10,948,2,3,3,233
32272,503,5,569,1,1,1,111
37648,139,15,1270,3,5,5,355
36906,30,15,1361,5,5,5,555
38545,94,10,1117,4,3,4,434
6307,276,12,1627,1,4,5,145
11550,171,12,829,3,4,3,343
9378,119,17,1028,4,5,4,454
28293,14,11,992,5,4,3,543
7637,55,18,1423,5,5,5,555
1526,160,9,858,3,2,3,323
31068,129,12,1143,3,4,4,344
7512,120,8,876,4,2,3,423
34860,206,8,582,2,2,1,221
21938,182,8,1058,2,2,4,224
8946,525,7,608,1,1,1,111
17924,172,5,344,3,1,1,311
33395,247,9,678,2,2,2,222
15044,118,11,1029,4,4,4,444
21008,210,6,418,2,1,1,211
5892,66,9,1069,5,2,4,524
25893,488,3,243,1,1,1,111
37159,440,9,958,1,2,3,123
12993,265,13,1281,2,5,5,255
37147,415,5,486,1,1,1,111
18072,66,10,941,5,3,3,533
5013,37,11,974,5,4,3,543
9193,39,10,814,5,3,2,532
36900,164,10,1368,3,3,5,335
10259,61,13,1369,5,5,5,555
4961,139,11,927,3,4,3,343
28162,196,13,1647,2,5,5,255
30558,118,9,822,4,2,2,422
7245,195,19,2085,2,5,5,255
27308,94,16,1241,4,5,5,455
33230,195,11,1038,2,4,4,244
22629,377,7,654,1,1,2,112
18558,370,9,978,1,2,3,123
7780,156,13,1589,3,5,5,355
27454,174,15,1776,3,5,5,355
8694,103,11,1262,4,4,5,445
23715,134,5,585,3,1,1,311
6172,155,10,1239,3,3,5,335
33379,124,9,823,4,2,2,422
34457,186,12,1239,2,4,5,245
2,467,11,1230,1,4,5,145
19645,104,7,461,4,1,1,411
12068,194,10,1196,2,3,4,234
4215,455,11,1053,1,4,4,144
3414,164,18,1766,3,5,5,355
14838,219,8,803,2,2,2,222
10282,430,3,226,1,1,1,111
27,225,7,581,2,1,1,211
13882,268,4,381,1,1,1,111
4573,124,9,857,4,2,3,423
12345,65,9,615,5,2,1,521
4997,294,11,950,1,4,3,143
26865,27,10,590,5,3,1,531
12786,440,7,703,1,1,2,112
6379,172,22,2356,3,5,5,355
39760,16,12,1379,5,4,5,545
12328,140,11,957,3,4,3,343
7118,92,8,884,4,2,3,423
27114,195,12,1272,2,4,5,245
32791,265,7,548,2,1,1,211
23972,34,7,722,5,1,2,512
15343,211,12,1401,2,4,5,245
10629,149,8,823,3,2,2,322
10945,75,13,901,5,5,3,553
23593,203,13,1420,2,5,5,255
34209,238,13,1024,2,5,4,254
32795,123,8,849,4,2,3,423
4510,151,4,502,3,1,1,311
14796,468,6,596,1,1,1,111
33107,169,7,602,3,1,1,311
29457,153,9,755,3,2,2,322
5104,262,12,1391,2,4,5,245
15803,153,11,1022,3,4,4,344
13604,183,9,925,2,2,3,223
2777,67,14,1380,5,5,5,555
36173,17,9,804,5,2,2,522
5901,147,12,991,3,4,3,343
34795,113,11,1072,4,4,4,444
20594,93,13,1221,4,5,4,454
37053,530,12,1062,1,4,4,144
12757,165,20,2209,3,5,5,355
16219,151,8,767,3,2,2,322
38389,268,9,786,1,2,2,122
22249,102,16,1336,4,5,5,455
27376,121,10,840,4,3,3,433
14066,130,8,943,3,2,3,323
29824,100,9,766,4,2,2,422
4263,153,6,647,3,1,2,312
30523,116,9,913,4,2,3,423
30173,56,9,897,5,2,3,523
4836,470,8,626,1,2,1,121
9666,168,10,801,3,3,2,332
1186,41,14,1493,5,5,5,555
974,94,14,1269,4,5,5,455
18777,348,10,1099,1,3,4,134
36397,119,19,1879,4,5,5,455
17673,95,10,1009,4,3,4,434
17062,73,8,644,5,2,2,522
20351,234,6,685,2,1,2,212
1651,229,10,895,2,3,3,233
36611,260,12,753,2,4,2,242
31242,231,9,912,2,2,3,223
21264,332,11,636,1,4,1,141
1418,88,7,936,4,1,3,413
16878,207,14,1458,2,5,5,255
37220,139,9,904,3,2,3,323
24185,195,8,1048,2,2,4,224
24994,47,8,631,5,2,1,521
27795,72,13,1091,5,5,4,554
31580,205,18,2271,2,5,5,255
17530,408,7,401,1,1,1,111
22845,40,9,1044,5,2,4,524
22120,40,9,592,5,2,1,521
6218,132,14,1266,3,5,5,355
11556,19,13,1360,5,5,5,555
21827,254,9,786,2,2,2,222
1003,280,13,1474,1,5,5,155
14931,223,11,1269,2,4,5,245
7408,108,7,802,4,1,2,412
6942,216,7,674,2,1,2,212
642,47,16,1346,5,5,5,555
15293,171,10,1119,3,3,4,334
22097,56,12,1314,5,4,5,545
1234,138,6,400,3,1,1,311
2600,571,4,362,1,1,1,111
125,375,20,1823,1,5,5,155
8728,220,7,486,2,1,1,211
9610,86,10,1209,4,3,4,434
4537,142,14,1193,3,5,4,354
7017,470,5,415,1,1,1,111
9745,34,9,908,5,2,3,523
5520,147,8,834,3,2,3,323
24925,141,13,983,3,5,3,353
3314,131,13,1132,3,5,4,354
11850,137,11,1060,3,4,4,344
23646,6,11,1125,5,4,4,544
21145,79,11,901,4,4,3,443
19891,121,5,459,4,1,1,411
8645,514,7,585,1,1,1,111
180,173,9,659,3,2,2,322
31046,417,12,1097,1,4,4,144
22809,133,11,561,3,4,1,341
24962,34,16,1606,5,5,5,555
35968,182,8,583,2,2,1,221
16997,94,14,1752,4,5,5,455
28880,59,8,1131,5,2,4,524
10305,190,6,445,2,1,1,211
28438,96,9,953,4,2,3,423
20879,290,7,418,1,1,1,111
37927,236,5,549,2,1,1,211
30649,103,13,1487,4,5,5,455
28953,346,11,902,1,4,3,143
30747,234,11,1298,2,4,5,245
49,150,10,1191,3,3,4,334
39056,158,10,1094,3,3,4,334
5120,23,10,902,5,3,3,533
15600,56,7,686,5,1,2,512
39377,92,12,1365,4,4,5,445
19174,106,11,939,4,4,3,443
8703,113,6,509,4,1,1,411
12415,49,5,352,5,1,1,511
32253,167,9,813,3,2,2,322
36571,393,5,416,1,1,1,111
35791,155,8,875,3,2,3,323
6105,303,7,388,1,1,1,111
21302,294,11,1000,1,4,3,143
7353,307,10,660,1,3,2,132
19128,157,7,611,3,1,1,311
7894,173,7,822,3,1,2,312
14386,236,9,861,2,2,3,223
21251,175,10,1028,3,3,4,334
26497,13,9,852,5,2,3,523
20041,104,13,1226,4,5,5,455
38800,149,11,846,3,4,3,343
6298,206,7,509,2,1,1,211
18139,269,4,415,1,1,1,111
20941,209,6,577,2,1,1,211
624,87,11,879,4,4,3,443
26995,166,5,394,3,1,1,311
23865,163,8,508,3,2,1,321
22778,74,11,1048,5,4,4,544
28242,236,9,1177,2,2,4,224
21641,65,11,1197,5,4,4,544
5830,150,9,726,3,2,2,322
25419,208,8,686,2,2,2,222
8320,172,10,881,3,3,3,333
36688,312,7,542,1,1,1,111
11527,141,9,1049,3,2,4,324
16010,519,5,373,1,1,1,111
2486,197,8,697,2,2,2,222
14057,172,10,952,3,3,3,333
37217,48,11,966,5,4,3,543
23030,147,12,1199,3,4,4,344
11800,131,12,1261,3,4,5,345
11826,82,8,1008,4,2,4,424
7996,190,14,1106,2,5,4,254
15525,402,10,947,1,3,3,133
37391,200,13,982,2,5,3,253
30552,52,13,1280,5,5,5,555
25179,207,12,1045,2,4,4,244
39219,56,18,2447,5,5,5,555
13673,105,13,1061,4,5,4,454
38797,188,6,498,2,1,1,211
15197,46,11,1172,5,4,4,544
16296,229,9,1139,2,2,4,224
22156,463,10,1110,1,3,4,134
28804,208,9,880,2,2,3,223
20678,367,11,625,1,4,1,141
32294,619,4,519,1,1,1,111
25480,183,8,626,2,2,1,221
29039,113,5,665,4,1,2,412
5207,121,9,745,4,2,2,422
13160,345,5,267,1,1,1,111
16689,464,8,931,1,2,3,123
37527,230,6,543,2,1,1,211
4145,95,14,1279,4,5,5,455
22679,87,12,1404,4,4,5,445
33770,250,7,618,2,1,1,211
15852,129,12,1297,3,4,5,345
34740,479,4,466,1,1,1,111
14742,132,7,631,3,1,1,311
8162,393,10,432,1,3,1,131
33874,271,8,842,1,2,3,123
34613,279,5,409,1,1,1,111
18250,329,12,1292,1,4,5,145
23571,2,9,1230,5,2,5,525
39832,304,10,1104,1,3,4,134
3976,440,6,326,1,1,1,111
21819,292,6,800,1,1,2,112
38360,242,6,502,2,1,1,211
32098,237,11,789,2,4,2,242
39617,188,11,1020,2,4,4,244
10560,88,12,1532,4,4,5,445
17873,19,4,340,5,1,1,511
10230,247,7,822,2,1,2,212
32646,161,12,957,3,4,3,343
32008,156,9,773,3,2,2,322
20978,78,7,655,4,1,2,412
28259,219,12,1390,2,4,5,245
23218,126,9,1059,3,2,4,324
7808,263,4,434,2,1,1,211
24455,153,11,1102,3,4,4,344
15416,88,8,928,4,2,3,423
39984,91,17,1378,4,5,5,455
6337,110,14,1226,4,5,5,455
15764,26,10,1182,5,3,4,534
19038,181,9,1139,2,2,4,224
38375,310,5,594,1,1,1,111
2140,181,10,917,2,3,3,233
70,156,8,1181,3,2,4,324
7252,78,7,603,4,1,1,411
10744,497,7,708,1,1,2,112
37254,189,11,887,2,4,3,243
16606,309,6,360,1,1,1,111
31015,447,11,1262,1,4,5,145
6556,85,8,662,4,2,2,422
38343,92,13,962,4,5,3,453
12509,153,10,1241,3,3,5,335
28917,230,8,706,2,2,2,222
13955,289,10,738,1,3,2,132
12968,16,4,237,5,1,1,511
38090,40,9,773,5,2,2,522
15716,95,9,840,4,2,3,423
6729,19,9,1189,5,2,4,524
17718,72,9,1070,5,2,4,524
11854,60,14,1464,5,5,5,555
37438,254,4,211,2,1,1,211
19273,211,9,842,2,2,3,223
33606,275,15,1347,1,5,5,155
18829,131,9,797,3,2,2,322
20638,50,8,787,5,2,2,522
31982,489,6,581,1,1,1,111
15402,160,9,793,3,2,2,322
12054,218,7,376,2,1,1,211
2332,115,13,1394,4,5,5,455
26333,148,11,901,3,4,3,343
2005,49,11,758,5,4,2,542
2806,20,14,1340,5,5,5,555
13463,483,6,363,1,1,1,111
37227,195,12,786,2,4,2,242
12221,560,7,401,1,1,1,111
12014,538,4,432,1,1,1,111
26419,30,11,772,5,4,2,542
4723,37,11,939,5,4,3,543
24175,385,8,778,1,2,2,122
13644,74,11,941,5,4,3,543
22837,30,10,1130,5,3,4,534
19070,128,6,552,3,1,1,311
3534,369,9,1139,1,2,4,124
15993,56,11,1392,5,4,5,545
26231,245,10,1134,2,3,4,234
14749,51,8,747,5,2,2,522
29710,355,7,888,1,1,3,113
34622,245,13,897,2,5,3,253
6432,30,8,725,5,2,2,522
28991,104,4,309,4,1,1,411
1437,456,5,497,1,1,1,111
24550,128,8,886,3,2,3,323
11231,258,9,810,2,2,2,222
10603,47,10,900,5,3,3,533
32811,168,15,1628,3,5,5,355
29911,128,10,762,3,3,2,332
26210,42,13,1280,5,5,5,555
6599,60,8,974,5,2,3,523
34011,183,12,993,2,4,3,243
32418,67,14,1515,5,5,5,555
6862,281,14,1561,1,5,5,155
32308,31,17,1492,5,5,5,555
20820,89,6,418,4,1,1,411
15952,269,16,1437,1,5,5,155
7341,71,10,1063,5,3,4,534
19257,154,10,777,3,3,2,332
28757,130,11,1124,3,4,4,344
3008,454,8,1062,1,2,4,124
28374,212,7,649,2,1,2,212
22274,390,3,482,1,1,1,111
39943,220,9,991,2,2,3,223
38739,122,12,993,4,4,3,443
10690,120,6,695,4,1,2,412
31055,54,15,1643,5,5,5,555
12896,196,9,1006,2,2,4,224
31107,122,12,1364,4,4,5,445
14454,324,14,1282,1,5,5,155
26066,122,5,314,4,1,1,411
36434,104,9,786,4,2,2,422
13637,403,9,890,1,2,3,123
25715,110,10,978,4,3,3,433
25608,225,8,807,2,2,2,222
36273,28,18,1864,5,5,5,555
31986,183,10,904,2,3,3,233
34379,119,10,893,4,3,3,433
27383,17,7,593,5,1,1,511
37513,21,10,906,5,3,3,533
5906,87,6,565,4,1,1,411
253,211,9,895,2,2,3,223
15472,7,10,797,5,3,2,532
9011,123,13,1366,4,5,5,455
2205,233,12,1033,2,4,4,244
4385,197,13,1440,2,5,5,255
32645,41,11,1217,5,4,4,544
19972,76,6,493,5,1,1,511
4062,82,10,836,4,3,3,433
31630,373,9,654,1,2,2,122
36603,18,9,834,5,2,3,523
7542,132,12,868,3,4,3,343
31811,208,10,1118,2,3,4,234
31056,236,11,831,2,4,3,243
2670,156,10,868,3,3,3,333
20837,142,14,1411,3,5,5,355
20737,135,11,1074,3,4,4,344
36033,62,10,1072,5,3,4,534
27543,462,9,911,1,2,3,123
21313,477,13,1364,1,5,5,155
16323,222,10,1007,2,3,4,234
17093,170,6,584,3,1,1,311
3211,59,7,603,5,1,1,511
38999,108,8,963,4,2,3,423
12148,267,12,978,1,4,3,143
1879,209,7,641,2,1,2,212
12532,140,7,972,3,1,3,313
18147,97,7,595,4,1,1,411
39468,93,11,1068,4,4,4,444
26405,285,8,873,1,2,3,123
4235,49,12,1431,5,4,5,545
23152,452,9,1043,1,2,4,124
31538,41,10,970,5,3,3,533
35358,152,14,942,3,5,3,353
20281,160,10,975,3,3,3,333
25408,316,8,810,1,2,2,122
31883,57,11,1285,5,4,5,545
27148,606,10,1344,1,3,5,135
194,100,14,1639,4,5,5,455
23038,124,10,729,4,3,2,432
34360,201,6,368,2,1,1,211
38340,4,8,682,5,2,2,522
25754,132,9,711,3,2,2,322
31260,148,10,1149,3,3,4,334
13300,148,12,886,3,4,3,343
15350,179,9,780,2,2,2,222
21815,10,7,661,5,1,2,512
20735,219,10,916,2,3,3,233
692,192,13,1124,2,5,4,254
38729,87,13,1132,4,5,4,454
15601,126,12,1172,3,4,4,344
36676,259,5,576,2,1,1,211
33540,74,10,964,5,3,3,533
29773,137,12,1252,3,4,5,345
39784,28,9,982,5,2,3,523
30518,32,6,679,5,1,2,512
18164,455,7,464,1,1,1,111
26407,241,14,1345,2,5,5,255
2428,310,9,693,1,2,2,122
14001,409,12,1583,1,4,5,145
39291,216,8,912,2,2,3,223
24722,136,10,1010,3,3,4,334
31210,410,9,833,1,2,3,123
16592,38,14,1306,5,5,5,555
23182,66,6,756,5,1,2,512
13728,29,6,593,5,1,1,511
32202,273,1,33,1,1,1,111
27653,250,11,1065,2,4,4,244
29442,136,9,921,3,2,3,323
4065,435,14,1433,1,5,5,155
16090,81,11,974,4,4,3,443
10432,204,11,1106,2,4,4,244
7962,75,7,894,5,1,3,513
7879,232,9,1046,2,2,4,224
1854,451,4,377,1,1,1,111
3488,243,9,672,2,2,2,222
19931,331,7,743,1,1,2,112
2466,68,13,1521,5,5,5,555
13793,51,13,1384,5,5,5,555
29460,310,13,1309,1,5,5,155
26583,202,7,925,2,1,3,213
19899,311,11,1160,1,4,4,144
39494,307,8,886,1,2,3,123
7375,53,15,1288,5,5,5,555
14582,179,8,799,2,2,2,222
22374,8,9,748,5,2,2,522
29330,433,10,891,1,3,3,133
28824,185,11,954,2,4,3,243
6007,72,7,691,5,1,2,512
10585,436,8,511,1,2,1,121
32793,508,4,475,1,1,1,111
38836,147,4,344,3,1,1,311
18426,229,8,623,2,2,1,221
28797,380,6,547,1,1,1,111
36190,504,8,805,1,2,2,122
8722,296,10,995,1,3,3,133
1425,64,12,1126,5,4,4,544
11879,114,17,1575,4,5,5,455
11875,89,16,1654,4,5,5,455
25869,71,14,1150,5,5,4,554
33413,419,10,772,1,3,2,132
27261,438,11,941,1,4,3,143
2143,182,14,998,2,5,3,253
29378,455,7,549,1,1,1,111
7332,211,13,1087,2,5,4,254
11466,131,10,1034,3,3,4,334
7124,63,12,1459,5,4,5,545
8454,18,8,865,5,2,3,523
7539,54,10,998,5,3,3,533
26589,137,9,773,3,2,2,322
7333,79,5,524,4,1,1,411
32234,174,14,1480,3,5,5,355
348,166,5,421,3,1,1,311
24811,65,16,1859,5,5,5,555
33204,119,5,771,4,1,2,412
933,113,13,1304,4,5,5,455
11309,119,11,1002,4,4,3,443
32082,184,11,992,2,4,3,243
11737,180,15,1352,2,5,5,255
16383,132,12,948,3,4,3,343
30753,74,11,1175,5,4,4,544
11016,318,13,1361,1,5,5,155
24761,200,13,1084,2,5,4,254
9298,73,16,1877,5,5,5,555
13370,49,13,1109,5,5,4,554
13278,72,14,1584,5,5,5,555
1816,57,15,1268,5,5,5,555
37167,160,15,1671,3,5,5,355
27264,10,7,455,5,1,1,511
37485,59,6,560,5,1,1,511
38593,149,7,768,3,1,2,312
21669,543,6,646,1,1,2,112
29969,201,12,1111,2,4,4,244
10251,345,10,993,1,3,3,133
17445,40,11,1082,5,4,4,544
16184,182,11,864,2,4,3,243
16105,526,7,440,1,1,1,111
17201,140,5,352,3,1,1,311
15684,156,7,887,3,1,3,313
14853,123,5,667,4,1,2,412
31875,169,10,842,3,3,3,333
30709,21,7,777,5,1,2,512
4341,42,20,2100,5,5,5,555
32626,199,9,851,2,2,3,223
38570,65,9,801,5,2,2,522
2322,182,6,580,2,1,1,211
1931,38,9,660,5,2,2,522
12843,97,15,1939,4,5,5,455
7273,158,11,1312,3,4,5,345
39544,191,14,1159,2,5,4,254
3075,93,14,1403,4,5,5,455
23269,163,12,1102,3,4,4,344
15713,286,9,658,1,2,2,122
13968,175,15,1294,3,5,5,355
31904,93,10,823,4,3,2,432
9088,489,10,1256,1,3,5,135
32155,345,6,729,1,1,2,112
24126,117,8,508,4,2,1,421
16989,444,7,566,1,1,1,111
13019,83,12,761,4,4,2,442
11641,359,9,1062,1,2,4,124
33017,144,11,941,3,4,3,343
33210,116,7,833,4,1,3,413
30359,422,7,663,1,1,2,112
36041,121,12,1094,4,4,4,444
35307,91,12,949,4,4,3,443
24649,255,6,446,2,1,1,211
39980,36,14,1494,5,5,5,555
7736,91,12,1144,4,4,4,444
15177,16,11,1025,5,4,4,544
25192,171,6,601,3,1,1,311
10512,146,8,940,3,2,3,323
36848,262,7,407,2,1,1,211
2847,183,14,1401,2,5,5,255
2133,141,18,1499,3,5,5,355
10229,447,9,758,1,2,2,122
35886,451,5,536,1,1,1,111
3095,35,12,930,5,4,3,543
21844,374,11,1143,1,4,4,144
8727,121,10,928,4,3,3,433
37131,77,7,537,4,1,1,411
32259,299,6,587,1,1,1,111
31584,149,9,1010,3,2,4,324
17233,73,12,1264,5,4,5,545
25545,135,9,1065,3,2,4,324
25306,57,10,771,5,3,2,532
5557,10,5,497,5,1,1,511
29631,71,8,915,5,2,3,523
36499,345,8,770,1,2,2,122
10119,88,11,746,4,4,2,442
6823,85,13,1057,4,5,4,454
14475,254,12,1005,2,4,4,244
20293,57,4,458,5,1,1,511
6981,106,10,1336,4,3,5,435
19703,36,4,462,5,1,1,511
1612,83,10,1177,4,3,4,434
32170,310,2,133,1,1,1,111
31941,334,6,546,1,1,1,111
19636,87,14,1097,4,5,4,454
8469,233,10,961,2,3,3,233
37408,13,9,939,5,2,3,523
1589,12,10,854,5,3,3,533
24511,142,14,1293,3,5,5,355
18104,98,14,1608,4,5,5,455
28044,228,9,825,2,2,2,222
27218,167,14,1424,3,5,5,355
19755,180,10,834,2,3,3,233
14941,140,5,657,3,1,2,312
28040,380,8,589,1,2,1,121
5692,228,10,1384,2,3,5,235
39250,23,11,1063,5,4,4,544
39404,132,12,923,3,4,3,343
7402,46,11,1420,5,4,5,545
14264,57,18,1851,5,5,5,555
14880,116,11,994,4,4,3,443
23778,78,10,871,4,3,3,433
